0,1128,1128,7077,11306,19022,23238,28706,31249,34561,37311,40627,43418,46014,51986,54776
11,1025,1025,9288,15329,26349,32778,39816,43931,48663,53051,58150,62360,65897,73895,78089
12,1372,1372,6574,10442,17507,21385,26453,28645,31813,34414,37612,40463,43328,49105,51930
13,1191,1191,6082,9488,16074,19532,24271,26214,28984,31120,33740,35894,38076,43434,45634
14,957,957,9909,15852,25422,30705,37673,41654,46466,50987,56291,60821,64959,73189,77560
15,800,800,6331,10212,17343,21113,26431,28565,31126,32942,35181,36923,38234,42795,44592
