0,1128,1128,7045,11262,18931,23134,28581,31104,34410,37158,40472,43263,45859,51831,54621
11,1025,1025,9248,15272,26229,32640,39655,43745,48468,52853,57951,62160,65697,73695,77889
12,1372,1372,6549,10405,17430,21295,26346,28520,31683,34282,37479,40330,43194,48972,51797
13,1191,1191,6054,9449,15995,19442,24163,26090,28855,30989,33608,35762,37944,43302,45502
14,957,957,9856,15781,25288,30553,37487,41441,46245,50761,56065,60594,64731,72962,77332
15,800,800,6298,10167,17255,21011,26306,28420,30976,32789,35027,36768,38079,42640,44437
