0,1524,3604,14007,21733,29969,36530,40148,42959,45527,49608,53183,59991,63137,66416,70247
11,1571,4899,20189,30034,41598,50864,56219,60189,64019,70640,76515,85963,90894,96023,101977
12,1722,3616,12863,20239,27849,34107,37298,39800,42246,46304,49655,56149,59440,63006,66983
13,1538,3092,11442,17900,24969,30600,33537,35802,37885,40998,43673,49456,51576,53899,56557
14,1643,4686,20082,30536,41400,49328,54844,59417,63418,70340,76481,86756,92461,97695,104278
15,1085,2868,12145,19451,26692,32497,35592,37978,39823,42095,44404,49553,51431,53377,55826
