0,0,946.369030948485,1808.33176012111,3402.33801393363,3649.78077858334,4880.93651764857,5825.89829852607,9243.60099978075
11,0,1091.4302169168,2090.42703085792,3969.96874163574,4258.69374102743,5711.74149183076,6828.13921976172,10889.7301101169
12,0,937.943060779069,1791.94607900114,3369.36682631417,3614.41168640974,4832.67868849646,5767.68250462828,9147.98455568431
13,0,908.66973718579,1735.0192995233,3254.81903834047,3491.53315021977,4665.02238064404,5565.43045071108,8815.79597056058
14,0,946.369030948485,1808.33176012111,3402.33801393363,3649.78077858334,4880.93651764857,5825.89829852607,9243.60099978075
15,0,847.433108912281,1615.93463110209,3015.19744944413,3234.48453667643,4314.30350962303,5142.3410190032,8120.89336276119
