0,1524,3604,13855,21508,29533,36002,39488,42209,44743,48811,52382,59190,62335,65614,69445
11,1571,4899,19997,29749,41008,50131,55334,59201,62989,69593,75459,84907,89837,94966,100921
12,1722,3616,12743,20053,27473,33645,36724,39147,41564,45611,48959,55452,58743,62310,66286
13,1538,3092,11310,17706,24588,30147,32975,35164,37217,40320,42990,48773,50893,53216,55874
14,1643,4686,19830,30185,40786,48608,53915,58352,62302,69205,75341,85616,91321,96555,103138
15,1085,2868,11991,19223,26279,31999,34950,37239,39049,41308,43613,48762,50640,52587,55035
